-2.024300445547166039e+00,9.157814263221666806e+00,-8.700197069676072203e+00,4.655500257752277093e+01,-5.836892851476163102e-01,4.340635619966739078e+00,-1.796464966758539461e+01,-1.270630031368041646e+00,1.755868140030658253e+01,-5.237144496569338514e+01,-2.812904656526250236e+01,-4.591418966691851011e+01,-2.635125137299467113e+01,-1.286681570663350982e+01,-3.710142489737705773e+01,-5.036051130928120045e+01,1.390306625269919927e+01,-3.114510807660941794e-01,-1.225668000094478138e+01,2.319270431129401011e+00,2.141564739418848617e+01,3.776391754094318820e+00,3.509959825348450835e+01,-3.067440021894814350e+01,-1.715568599037603192e+01
3.312323714288306320e+01,-1.914367710396063238e+00,3.213581712240468136e+01,-1.996540337843903501e+01,2.230006061466513145e+01,-8.715687208698419397e+00,-1.131764623334673381e+01,-2.306630616751049700e+01,6.094455233011677109e+01,-2.439516162709113090e+00,1.250662051412343878e+01,1.898939337879275513e+01,4.306838469649546397e+01,2.868624483327077357e+01,2.063791932544872765e+01,-6.559681069435727352e+01,4.267464254615802588e+01,2.369825798109865289e+01,-2.597850856901140304e+01,-1.785608877829826113e+01,1.078752576092089299e+01,-1.208579614159843807e+01,1.554092930619867907e+01,4.191592192682643159e+00,5.606252505346572157e+00
-4.294735214154318470e+01,2.291836475853512312e+01,-4.261455497943656212e+01,9.239952498589499186e+00,-1.050014076131609464e+01,3.264147799102329373e+01,-1.222726959683264170e+01,-3.536622569699407848e+01,5.485841947954678055e+00,1.577877510223038193e+01,6.569847606953906904e+00,1.575383301690112958e+01,-4.206723243023137826e+01,3.003676133935140768e+01,5.836447873160565791e+01,3.416038145709678275e+01,-4.362834824745990270e-01,-3.379745709417949939e+01,1.799321655725159275e+01,1.974295131863233976e+01,-7.334158897360392615e+00,-2.388050384670593829e+01,-1.772663788288506481e+01,1.747373714118218757e+01,2.599105194887932058e+01
-1.451490698691255687e+01,4.855343139951793319e+01,1.891110772685682306e+01,3.161448982087555137e+01,1.213730218635975255e+01,-9.911218712663487196e+00,1.684970617639039148e+01,4.971749562905974074e+01,-2.151516830729422480e+01,1.458875394478723919e+01,1.384962764143580394e+01,-2.169631346226992008e+01,6.105739395077184106e+00,-1.270027420413288688e+01,1.536645453582294429e+01,1.743835324577109347e+01,2.302572662152057026e-01,1.048673188023666292e+01,-3.438012536168302091e+01,1.988489012451843152e+01,-5.245473263286244858e+00,3.486061512793832406e+01,-1.847482749347655329e+01,2.791285262401523681e+01,1.506954911990602941e+00
-9.280850739071528466e+00,-4.978964646775330571e+00,-3.146551598145153505e+01,-4.600678030629345550e+00,1.685263782737863636e+01,-1.436394798384823979e+01,-1.777963874461083282e+00,-6.220889147100550076e+00,-4.218101946909273181e+01,-1.240729617722633549e+01,1.401859018017548308e+01,-5.932164682501086972e+00,-3.867614624618897601e+00,-2.026260363534640518e+01,3.171220856209464589e-01,2.022450475318243335e+01,1.797499900896563929e+01,1.433384555409813466e+01,4.600062992697584718e+01,1.066845195433374371e+01,2.192538840655411647e+01,-1.622201879280936154e+01,4.355608760615046293e+01,-6.677570098073358551e+00,-2.155755873496670461e+01
-4.115707467791159146e+00,-3.101369114300268848e+01,4.461079135417845976e+01,-4.814188984011273931e+00,4.120079660172882186e+00,3.947309890485086470e+01,5.372854047290218915e+01,4.211296836231201546e+00,-2.193062419466589574e+01,3.957185220030837769e+01,-1.468696460145777927e+01,-2.222843726626686234e+01,-5.917708914017056010e+00,1.563792443856280201e+01,-3.286915490750739366e+01,-5.926542965075002556e+00,-1.459747623018708040e+01,5.426279220043843665e+00,-3.520340055243839572e+01,2.254685692484692083e+00,1.567229276081335954e+01,-4.204601795483076110e+00,1.829765515888799499e+01,-1.619579546953922033e+01,-1.860151520918917356e+01
1.628277530527522288e+01,4.290368637450336564e+01,3.134079844658648284e+01,-9.604451769729618338e-01,-1.175514885953981015e+01,-7.055172820525807076e+00,8.798677626141644836e+00,-1.642029340125601777e+01,1.822722312438003556e+01,1.440012322433157799e+01,-8.599709447515285987e+00,2.323378684046246789e+01,2.179560689806422147e+01,5.939867012033054294e+01,7.961883348272971617e+00,-7.369344977468362146e+00,1.224413239832457201e+00,-2.522351628897384046e+01,-2.042194819064729217e+01,1.124346884887812337e+01,-9.590695659412808993e-01,1.154366837393424561e+01,1.460610682759787560e+00,-8.411538741937356178e+00,-2.907930816676772556e-01
6.271974846877731125e+01,3.447086257771000817e+01,-4.943221184406786151e+00,-3.256400600365568998e+00,2.402438214740254452e+01,-2.215942338616551055e+01,-5.058263801947152416e+00,2.512115373614016534e+01,2.206394604911377755e+01,4.724982018958774432e+01,-3.726488320468726556e+01,-1.197758038847388740e+00,4.510079074730808202e+01,-1.021779704878872330e+01,1.319165955222997155e+01,1.271600914819120121e+01,-1.024105969242503278e+01,4.411653544245945824e+01,-2.091020370637337589e+00,-7.150169123205060373e+00,3.095431514010289220e+01,3.110234019681395168e+01,-3.987098847400936563e+01,5.701107345320346909e+00,2.201048084835991148e+01
-8.305753953793166389e+00,-1.232356023464076911e+00,4.992484560604355082e+00,1.652421156108726663e+01,-1.220073225688541108e+01,-1.415350155415525002e+01,7.401150927014776393e+00,2.362978652757319864e+01,-2.373938129091618388e-01,-8.877742604892063127e+00,1.197773452690447193e+01,-5.173149462380941088e+00,2.162437828715874133e+01,-1.950001781676939716e+00,6.928011089261659983e+00,-3.726783852148595599e+01,6.130213041489591319e+01,-2.410685053046702819e+01,-1.187114313320588899e+01,1.270359979173706355e+00,1.805782828323439393e+00,-4.652851662880950201e-01,2.815894990763640138e+01,-1.137038534775257759e+01,2.015538776193543313e+01
-5.683693177077262071e+00,-1.230180960164906967e+00,-4.566474294854133120e+01,-1.628677459312635278e+01,6.982428532136427890e+00,-2.955424888846272680e+01,-3.947403138253252397e+00,-7.709649599164682954e+00,-2.219130752297318310e+01,-2.840323182865224005e+00,1.358967713570330460e+01,9.464046282494592788e+00,-1.984784000756659594e+01,3.296035563294285264e+00,4.315812619933140581e+00,-2.810197358322825778e+01,3.961571230223391638e+01,-6.004420070128152531e+01,-2.596770756882109410e+01,1.665725990312218840e+01,-9.586360778856041875e+00,1.049436146835342143e+01,2.474763422887243181e+01,1.011579143064348152e+01,4.987372804540118665e+00
2.283415158756314511e+01,-1.624234974811842847e+01,2.599338860828891029e+01,-1.246415247988927000e+00,2.107473540003697110e+01,1.132090811227230098e+01,-1.502694890424183694e+00,-3.232425590353268152e+00,1.748503565788600866e+01,1.282243918025502616e+01,5.193641283949250465e+01,-9.256767338221189689e+00,-4.335550659868812495e+00,-4.680199545025119257e+00,-5.184230539921101055e+00,1.050982029400455353e+01,2.792317783501322426e-01,-3.632581790311454029e+01,-3.480582599188601733e+01,5.441735101735410751e+00,1.713192493083857126e-01,-1.468961000430630826e+01,-4.991093487947550145e+00,-2.004455252968157808e+01,-8.011020861992024678e+00
5.659413265437027718e+00,-5.602620095105256937e+00,-3.409514700241886942e+01,3.116313537546324852e+01,-1.674934088401123233e+01,-5.635170710937207872e+01,2.730137162218281688e+01,-6.084084535613387246e+00,1.828071568463603214e+01,-7.311504358474832266e+00,1.078287840110725604e+01,-6.408047627036480343e+00,2.541224241299102360e+01,3.924389975107889938e+01,1.248346938298108810e+01,1.887775130499369070e+01,-2.363866792840148179e+01,1.412235958088127852e+00,-2.626756874034160916e+01,-2.212691613203920937e-01,1.518321190993229708e+00,-6.803411001337384079e+00,-2.077256862318075381e+00,-4.781797544005022615e+01,-2.160503393088028190e+01
2.220370499634007899e+01,1.783294756730670727e+01,5.848105953085879882e+00,4.473817888787877672e-01,4.808859438864362801e+01,-6.169314329453529311e+00,-2.973409095619383180e+01,-9.754284056281095516e+00,-3.370790635682688929e+01,-1.513562677628779163e+01,-3.277298488123046027e+00,1.677850028413909200e+01,-1.011734129436145047e+01,9.505945019955424513e+00,-1.593157065888190971e+01,5.973162122745918623e+00,1.893587311491656422e+01,3.219479694506423328e+01,-8.212294956667200552e+00,3.936830389774803507e+01,1.370906491633465940e+01,-3.301230736658074960e+01,-1.738182101813512759e+01,-1.573987621220010880e+01,-3.921824399361491409e+00
5.143712949485875896e+01,2.213679163209083001e+01,-3.653174312855426109e+01,3.189070049881814750e-02,9.605241644447639615e+00,5.169327566294334098e+00,-1.765876846413391732e+01,3.080679619130055613e+01,6.399957160484282781e+01,-2.371537667948627615e+01,2.615900043447535950e+01,1.003746553951735976e+01,-3.891160819656680481e+00,1.393746335526575386e+01,-4.169694945039967848e+01,-1.337946696314554984e+01,2.378932308723786448e+01,-1.485274219279482821e+01,9.992071772813980957e+00,4.652474087061580121e+01,-1.009442261299469124e+00,5.177828716649760743e+00,-8.363351361406675011e+00,1.142267711564216270e+01,-7.995461549664513612e+00
-6.654863789197577262e+00,-2.697943940239663618e+01,5.595523167681223597e+00,2.695167419147846388e+01,7.211450151017180232e+00,-8.763019581994374363e+00,2.340374614236587902e+01,1.352679136115578373e+01,8.836093058465844807e-01,1.119647822939175086e+01,-2.184607157067334526e+01,3.372972651404954547e+01,1.065151647994221662e+01,3.516225463061736178e+01,-2.890550891611068351e+01,-1.020556647489409663e+01,2.411379624630260565e+01,-9.759123324599068283e+00,8.837485743498190160e+00,-2.329499086078346437e+01,-4.167912595855292324e+01,-7.731690163092414636e+00,-8.416656568382675729e+00,-6.975651875211327457e+00,1.398292123219073169e+01
1.174060730926740526e+01,1.595911122935754989e+01,-2.282226517351935868e+01,4.141090350921959207e+00,2.196404525504128102e+01,-9.665416204987799631e+00,-1.794883158805290702e+00,-2.633154230681703467e+01,1.537856353200978354e+00,5.225982097314461328e+01,1.533341783477542997e+01,-4.644752273556364486e+01,-4.003140939331690618e+01,-3.610378382089309923e+01,8.528775162903059481e+00,-2.338494084481852298e+01,-4.650873380994783091e+00,5.580379940167470210e+01,3.067186977141391324e+01,-1.037129955030410944e+00,-3.450857378799314290e+01,3.650395651623339432e+01,-4.081546080823805056e+01,1.766695043262101805e+01,1.884706044412428483e+01
8.828167514331900279e+00,-1.862793157966563484e+01,5.156523517300549031e+00,1.372536439197039293e+01,1.221094992724500194e+01,3.005627939861677334e+01,2.274191568156287957e+01,-4.176052621898005413e+00,2.449936643313160545e+01,-1.047701020703666330e+01,2.744806430226508454e+01,2.347635823801967447e+01,2.965331666897084606e+00,-5.620384856526106532e+00,-9.758599249052869240e+00,-6.561196445462795168e+01,-1.224965104899483848e+01,-2.395292615815897719e+01,-9.147231796496852141e+00,3.044249157187510590e+01,-2.567850420719296878e+01,-3.734846538438015529e+01,6.994427456006613752e+00,2.889618983212127290e+01,2.186263898988929455e+01
1.805880246222600150e+01,2.884038866050789807e+01,1.293086994559548764e+01,-1.824393120293635207e+01,-1.890650584555174518e+01,-3.296744280628043811e+00,-7.413411100091813921e+00,1.749817061049566647e+01,1.278506470513662308e+01,5.260879340541604776e+00,-5.559131018773670441e+00,1.383736398480600194e+01,2.197803799007068903e+01,1.067887534006888828e+01,8.161759587985352837e+00,2.952677049221942696e+01,2.680374962840218700e+00,-7.207212090017337758e+00,-2.643777625356371530e+01,-3.379271877479280484e+00,2.504249480371017000e+01,-3.093028493714302130e+01,2.707833140815476014e+01,-7.864957822327698800e+00,5.861916529064630765e+01
2.552698647488220729e+01,-3.773060686316138401e+01,-1.630964550654257295e+01,3.127080330869369718e+01,-2.831786327394095792e+01,-2.062695320317197911e+01,4.990074811938457344e+01,-1.293995328072881001e+01,-2.259851386124694272e+00,6.835794017919885945e+00,-1.980902181342289481e+01,-5.318440842553298076e+00,-1.599262594200794751e+00,2.984268309033534550e+01,9.222808100568755663e+00,1.689997535942480367e+00,-6.320066609474416452e+00,-1.108065869002872716e+01,6.385236321663779968e+00,-3.843833222969612251e+01,3.753502378867467293e+00,-1.798063942258015757e+01,1.576361514952838050e+01,5.740925572301453172e+01,-6.175797247682554003e-01
-3.366067597731038363e-01,-2.733348965550932164e+01,1.137122243613829298e+00,-2.411881817349312485e+01,-6.054032182276488427e+00,2.352590671557678803e+01,-2.515368593542467579e+01,-4.549177699014905585e+01,-6.084536539727893434e+00,1.391681585706384894e+00,4.152132632157344716e+01,-2.567171012167323951e+01,-2.211513130909295555e+01,-1.283397007490227715e+01,-2.189694349990723410e+01,5.047947092062798014e+00,-2.847145856472992165e+01,-3.630844572400405212e+01,3.675082549301927770e+01,-3.745407695896362554e+01,7.339695075291814419e+00,-1.694921562993487285e+00,1.730943087798202384e+00,1.362915776024900438e+01,-8.118915490691126280e+00
-1.076612542636033076e+01,-5.668018264866410583e+00,3.222570489767876012e+01,-1.047931504212156817e+01,4.780355598710868748e+01,2.560673778053185856e+01,-2.179053433331459644e+01,-1.693079803311559051e-02,-2.298108810904444610e+01,4.475261343657287227e+01,4.721676645497928604e+01,-6.023979484815619401e+00,-9.099674258134147209e-01,9.813219616235910436e+00,1.200786400669423104e+00,1.736633778338331524e+01,7.434576656632755132e+00,3.578171386952593025e+01,-3.762293129108320500e+01,4.518559915404504856e+00,-4.861468624379502224e+00,-1.081086380067459096e+01,-2.167836358170452726e+01,5.119366725527466855e+00,-1.023113418679680642e+01
1.820112385623215800e+01,-2.728720806807332977e+01,3.063389407827614619e+01,-2.444422054750036821e+01,2.051978081779312646e+01,1.020802663556856871e+01,-2.021745933525776096e+01,-1.761183797590324218e+01,1.867758344223685896e+01,-3.208716649899371021e+01,-4.090541191085860895e+00,3.179337027427633089e+01,2.424058447832124585e+01,6.857890906439511047e-01,-2.628537273862573542e+01,-3.511203498511643772e+01,2.133436695414490458e+01,-3.782217427618126493e+01,1.856524653833695027e+01,-1.877336322330586427e+01,-1.955086966295391804e+01,-4.112973246858826570e+01,-2.968740660736819592e+01,-3.258165780866941219e+01,-2.074438507045670832e+01
8.444918887949579567e-01,-1.210907578698111209e+01,2.918011752747916887e+01,-2.238230140498763276e+01,-2.731012253489590691e+01,-1.529686642057291479e+01,1.598709473929117486e+01,1.123070384734295502e+01,-3.037180824099697674e+01,1.700765567323939109e+01,-2.079803349463285755e+01,-9.041136615250723096e+00,8.000801394795763244e+00,4.337266912248869843e+00,4.380785717911727772e+01,-1.376636099032655736e+01,1.648768902700377126e+01,-2.035990320665680642e+00,-1.393714207372497249e+01,6.631464886716113938e+01,-9.656996685402523539e+00,4.230662312889449339e+01,-2.840552855312472857e+01,1.581734707617622426e+01,-7.539156887705817933e-01
6.861757517445095544e+00,-4.963211350214789874e+00,-1.701260906443806320e+01,4.065458340952979199e+00,-8.585463949640244508e+00,2.878107390081084915e+01,-3.393492993811558023e+01,2.695500542281964940e+01,8.284610978841834950e+00,-6.259089449026338769e+01,-1.211043266254131900e+01,1.354674887242243031e+01,-4.982110819467553142e+01,-1.584008973472443138e+01,-2.207761697534661138e+01,-2.371137873740424595e+01,-5.429214131147448441e+00,-2.337202541377302722e+01,-5.200057305746597081e+01,-1.820678277086281582e+01,-3.146640450012409929e+01,7.614117709201575490e-01,-2.076877811964297393e+01,2.051161419284646925e+01,-1.283104909987687492e+01
-1.073632560035500738e+01,-4.329830019894223625e+01,-1.402894324058249609e+01,-5.275968748425505339e+00,-4.921180519998977765e+00,-5.369690660175378127e+01,2.122452682229937082e+01,-4.470796399548900624e+00,1.245860420442757999e+01,2.018337527659928199e+01,1.276031579308293118e+01,-6.713534899322090688e+00,-1.863584385917197039e+01,1.131401244376402460e+01,5.967529291118371049e+01,8.067068336370622816e+00,5.323347613487149355e-01,3.105825459084853790e+01,3.151958653585741743e+01,-1.670675787146819147e+01,-3.380378489437197942e+01,-2.664820070033898247e+01,-2.401077565607447539e+01,1.401506371853690780e+01,-2.201106100827259127e+01
